customer_id,first_name,last_name,birth_year,height_cm,weight,income,experience,city,gender,department,education,payment_method,product_type,satisfaction,food_spending,travel_spending,shopping_spending,purchase_history,random_number,order_date,purchased
10419,Ayesha,Sheikh,2002,176.5,61.2,59140.0,7.0,Faisalabad,,HR,Master,Bank Transfer,Electronics,Medium,14383.0,15966.0,14436.0,7,21324,2025-05-29,No
10342,Usman,Butt,1977,170.7,71.2,30406.0,17.7,Karachi,Male,Sales,Bachelor,Mobile Wallet,Books,Medium,8238.0,5210.0,3505.0,13,19308,2026-06-24,No
10333,Ahmed,Sheikh,1976,164.7,76.0,156723.0,23.2,Islamabad,Male,Sales,,Bank Transfer,Furniture,Low,13792.0,18795.0,6371.0,9,21321,2025-05-31,No
10487,Fatima,Sheikh,1983,167.6,79.2,40413.0,17.0,,Female,Marketing,PhD,Bank Transfer,Clothing,Medium,10894.0,9667.0,8238.0,7,88341,2025-06-19,No
10363,Mariam,Raza,1975,175.4,82.9,89147.0,20.7,Lahore,Female,Marketing,Bachelor,Debit Card,Furniture,High,1727.0,14119.0,8599.0,9,42637,2025-12-23,Yes
10234,Hassan,Khan,1998,164.0,71.8,63754.0,5.1,Islamabad,Female,Marketing,Bachelor,Debit Card,Furniture,High,19841.0,2902.0,8083.0,7,20906,2025-07-19,Yes
10473,Hussain,Siddiqui,1994,159.5,65.6,70474.0,6.1,Lahore,Male,Sales,,Cash,Grocery,Medium,14149.0,13008.0,8262.0,7,51426,2024-02-04,Yes
10165,Hamza,Hussain,1990,165.4,68.9,62819.0,7.0,Islamabad,Male,Sales,PhD,Bank Transfer,Clothing,High,10446.0,13709.0,6350.0,4,67286,2025-02-02,Yes
10137,Bilal,Butt,1988,167.1,61.6,68877.0,9.5,Lahore,,Sales,PhD,Cash,Clothing,Medium,3587.0,968.0,6278.0,11,35959,2024-09-21,Yes
10198,Laiba,Ali,1966,156.7,71.4,137774.0,25.3,Lahore,Female,Marketing,Bachelor,Credit Card,Furniture,Medium,8952.0,5139.0,18943.0,6,79855,2025-10-30,Yes
10259,Maham,Ali,1978,164.6,63.4,41502.0,18.5,Karachi,Female,Finance,PhD,Mobile Wallet,Grocery,Low,14083.0,14200.0,4501.0,8,21038,2024-03-23,Yes
10233,Sana,Qureshi,1978,181.0,76.5,89006.0,17.8,,Female,HR,PhD,Mobile Wallet,Books,High,7598.0,1740.0,14232.0,9,44390,2025-03-16,Yes
10116,Hira,Ahmed,1968,168.5,51.6,137512.0,20.4,Karachi,Male,Finance,Master,Bank Transfer,Grocery,High,4914.0,4038.0,8522.0,12,71446,2024-03-07,Yes
10121,Hamza,Hussain,1995,169.7,64.8,97768.0,2.7,Karachi,Female,Sales,Bachelor,Bank Transfer,Grocery,Medium,4765.0,4851.0,8423.0,8,40835,2025-08-27,Yes
10352,Laiba,Siddiqui,1987,170.5,69.4,127184.0,5.9,Faisalabad,Female,Sales,Master,Bank Transfer,Furniture,High,12168.0,22304.0,6725.0,11,34552,2026-05-26,No
10225,Fatima,Ahmed,2003,174.3,65.8,39754.0,4.4,Rawalpindi,Female,IT,Master,Mobile Wallet,Clothing,Medium,12122.0,7631.0,5230.0,8,61484,2024-02-13,No
10406,Sara,Butt,2000,162.0,63.2,59011.0,2.6,Lahore,Male,Sales,PhD,Mobile Wallet,Furniture,Low,10648.0,18498.0,10927.0,11,8003,2024-08-25,Yes
10437,Omar,Raza,1981,169.5,53.4,29086.0,8.3,Karachi,Female,Finance,School,Cash,Furniture,Medium,7839.0,1991.0,9495.0,11,12461,2026-03-29,Yes
10128,Hira,Butt,1985,187.5,54.8,35242.0,9.2,Faisalabad,Female,Sales,Bachelor,Mobile Wallet,Grocery,Medium,11641.0,14474.0,4959.0,8,31812,2024-09-23,Yes
10286,Zoya,Ali,1983,157.2,55.8,68081.0,14.0,Karachi,Male,Operations,Bachelor,Cash,Clothing,High,1709.0,11196.0,4929.0,11,78041,2025-01-20,No
10415,Hassan,Hussain,1994,161.4,65.7,89183.0,11.5,Islamabad,Male,Finance,Bachelor,Cash,Grocery,High,6924.0,7093.0,14892.0,11,78539,2026-05-11,No
10108,Hira,Ahmed,1968,182.6,74.6,97585.0,20.6,Lahore,Female,HR,Bachelor,Credit Card,Furniture,Medium,7262.0,3087.0,5625.0,4,62887,2026-01-18,Yes
10374,Ali,Malik,1999,162.4,86.1,45761.0,0.0,Lahore,Male,HR,Bachelor,Credit Card,Furniture,Medium,6365.0,4709.0,5345.0,8,39063,2024-01-01,No
10371,Sana,Ali,2002,165.2,69.1,88990.0,2.0,Karachi,Male,Marketing,Master,Credit Card,Books,High,17775.0,6360.0,6063.0,9,1121,2026-05-19,No
10134,Ahmed,Siddiqui,1974,157.1,63.1,25000.0,16.6,Faisalabad,Female,Operations,School,Bank Transfer,Electronics,Medium,,6704.0,10039.0,10,973,2024-02-24,No
10400,Ahmed,Khan,1992,169.1,61.9,49815.0,5.3,Karachi,Male,Finance,School,Cash,Grocery,High,18383.0,5547.0,9800.0,6,97487,2025-03-24,No
10045,Hira,Ali,1971,167.7,74.2,39199.0,24.2,Lahore,Female,IT,Bachelor,Mobile Wallet,Electronics,Medium,6742.0,1108.0,16087.0,9,16351,2025-12-30,No
10466,Zoya,Qureshi,1968,168.0,64.4,130053.0,26.6,Lahore,Female,HR,Bachelor,Cash,Grocery,High,16843.0,5194.0,12147.0,8,79571,2025-06-08,Yes
10066,Maham,Raza,1974,161.0,60.1,57824.0,19.4,Karachi,Male,IT,Bachelor,Bank Transfer,Electronics,Medium,10281.0,7140.0,10812.0,7,89759,2024-11-03,No
10284,Hassan,Malik,1981,170.7,72.9,66440.0,15.3,Faisalabad,Male,IT,Bachelor,Credit Card,Books,Low,4813.0,13766.0,12444.0,7,51600,2024-02-13,Yes
10086,Hassan,Raza,1980,165.8,58.1,83771.0,15.7,Rawalpindi,Male,Marketing,Master,Mobile Wallet,Grocery,Medium,4783.0,5094.0,10180.0,12,64039,2025-11-30,Yes
10243,Omar,Raza,2000,181.6,66.0,53930.0,2.6,Islamabad,Female,HR,Bachelor,Debit Card,Electronics,High,2361.0,3753.0,13827.0,12,47260,2025-04-06,Yes
10187,Laiba,Khan,2001,166.0,69.7,184419.0,3.0,Islamabad,Female,Marketing,Bachelor,Cash,Books,High,7490.0,7461.0,21349.0,7,95202,2025-12-14,Yes
10387,Maham,Sheikh,1988,167.5,77.3,64152.0,15.3,Islamabad,Female,HR,Master,Cash,Electronics,High,6774.0,8097.0,41646.0,10,77295,2025-07-12,No
10160,Laiba,Hussain,1971,186.7,72.2,145761.0,20.2,Lahore,Male,Finance,Bachelor,Credit Card,Clothing,High,9549.0,8959.0,12183.0,11,91672,2026-01-09,No
10013,Ahmed,Butt,1978,163.9,75.9,37992.0,14.6,Karachi,Male,Sales,Bachelor,Cash,Electronics,High,7928.0,13114.0,13207.0,3,90983,2026-05-01,Yes
10036,Maham,Siddiqui,1977,200.0,82.5,65532.0,19.3,Karachi,Female,Sales,PhD,Debit Card,Furniture,High,9988.0,6207.0,6444.0,7,52185,2025-12-05,Yes
10029,Usman,Hussain,1980,189.1,76.2,89305.0,19.9,Lahore,Female,IT,Master,Mobile Wallet,Books,High,16401.0,1858.0,20574.0,8,59616,2024-12-10,Yes
10171,Zoya,Ahmed,1967,178.8,78.8,114573.0,,Islamabad,Male,Sales,PhD,Debit Card,Furniture,High,5743.0,6714.0,11363.0,10,10283,2025-12-11,No
10143,Ali,Khan,1995,182.0,67.7,42168.0,3.2,Karachi,Male,Operations,Bachelor,Credit Card,Electronics,Low,14095.0,5561.0,11509.0,5,7819,2024-01-08,Yes
10417,Ali,Qureshi,1979,159.1,45.0,83115.0,17.9,Rawalpindi,Male,Finance,Bachelor,Debit Card,Clothing,Medium,8584.0,11513.0,12427.0,5,93787,2024-06-21,No
10425,Omar,Ali,1981,181.4,86.7,51573.0,10.2,Islamabad,Male,Finance,Bachelor,Bank Transfer,Furniture,High,6291.0,1419.0,19811.0,3,2081,2025-11-18,Yes
10222,Ahmed,Butt,2001,195.7,81.6,56197.0,5.1,Islamabad,Male,Marketing,Master,Bank Transfer,Grocery,High,14212.0,5706.0,20634.0,5,61776,2026-03-07,No
10096,Fatima,Butt,2000,173.0,81.4,86789.0,7.2,Lahore,Female,,Bachelor,Debit Card,Grocery,Low,10533.0,7516.0,2984.0,8,54052,2025-04-23,No
10052,Hussain,Butt,1985,172.6,62.5,65095.0,13.8,Karachi,Male,IT,Bachelor,Cash,Books,High,4861.0,8805.0,7606.0,10,5466,2025-01-09,Yes
10241,Hussain,Sheikh,1978,161.8,72.2,52169.0,14.5,Rawalpindi,Male,Marketing,Bachelor,Debit Card,Clothing,High,11175.0,12076.0,14578.0,6,47302,2025-04-15,Yes
10376,Hamza,Qureshi,1972,165.7,68.6,25000.0,20.3,Rawalpindi,Male,Sales,Bachelor,Cash,Grocery,Low,13393.0,6570.0,11617.0,9,89145,2025-05-17,No
10382,Usman,Butt,1976,185.2,74.0,55395.0,18.2,Karachi,Male,Operations,Master,Bank Transfer,Furniture,Low,11750.0,6848.0,19623.0,5,66303,2025-11-30,No
10179,Ahmed,Hussain,1992,157.6,69.3,48136.0,9.8,Faisalabad,Male,Operations,Master,Debit Card,Electronics,High,15363.0,8784.0,7170.0,21,6186,2025-03-23,Yes
10042,Hamza,Malik,1991,184.0,82.2,40603.0,7.5,Lahore,Male,Finance,PhD,Bank Transfer,Grocery,Medium,15068.0,3641.0,5136.0,8,26623,2026-03-25,No
10440,Mariam,Qureshi,1968,168.1,65.4,25000.0,16.4,Lahore,Male,Finance,Master,Cash,Furniture,Low,6545.0,8186.0,9035.0,9,89411,2025-01-27,Yes
10391,Sana,Ahmed,1968,162.8,67.0,84438.0,24.8,Lahore,Male,Sales,Master,Bank Transfer,Furniture,Medium,3116.0,15103.0,19468.0,7,22120,2024-07-28,Yes
10207,Ali,Ali,1998,162.4,71.9,54690.0,2.7,Rawalpindi,Male,Finance,PhD,Bank Transfer,Electronics,High,9325.0,9270.0,7385.0,7,80226,2024-11-21,No
10283,Hussain,Khan,1999,168.9,61.9,208826.0,3.0,Rawalpindi,Male,Sales,PhD,Cash,Electronics,Medium,8090.0,16488.0,13890.0,11,47056,2024-01-10,Yes
10255,Hussain,Siddiqui,1969,160.5,63.8,116592.0,27.2,Faisalabad,Male,Sales,Master,Debit Card,Furniture,Medium,8169.0,4301.0,11025.0,7,71083,2024-12-09,No
10416,Ali,Malik,1993,168.6,69.1,,7.8,Karachi,Female,IT,Bachelor,Cash,Clothing,High,18106.0,14340.0,11497.0,8,43387,2026-04-03,No
10005,Omar,Raza,1992,166.0,78.0,700000.0,,Lahore,Female,Operations,Bachelor,Bank Transfer,Books,High,8284.0,21960.0,8316.0,9,11972,2025-09-30,Yes
10257,Hussain,Malik,1985,166.9,79.4,,14.7,Karachi,Male,IT,Bachelor,Cash,Grocery,High,12956.0,6835.0,7272.0,8,21281,2024-11-27,Yes
10453,Zoya,Sheikh,1982,160.3,81.6,25031.0,13.3,Islamabad,Female,IT,Master,Bank Transfer,Clothing,Medium,11748.0,1545.0,22770.0,8,18459,2026-04-13,No
10101,Hassan,Ahmed,1983,165.9,,30709.0,15.2,Rawalpindi,Male,Finance,School,Mobile Wallet,Furniture,Medium,12620.0,772.0,7177.0,9,18707,2024-09-20,No
10227,Usman,Siddiqui,1985,162.4,81.7,136456.0,11.5,Karachi,Female,Operations,Bachelor,Bank Transfer,Furniture,Medium,8147.0,6591.0,11285.0,6,28430,2026-06-19,Yes
10432,Ahmed,Ahmed,1991,171.5,72.6,70670.0,10.5,Lahore,Male,Marketing,Master,Debit Card,Books,Medium,8591.0,3809.0,11849.0,7,77586,2024-07-27,Yes
10214,Iqra,Butt,1991,156.8,45.0,25000.0,7.1,,Male,IT,Bachelor,Mobile Wallet,Clothing,High,19480.0,5492.0,6805.0,8,57603,2024-07-20,No
10426,Zain,Khan,1982,195.0,85.5,51500.0,15.2,Lahore,Male,Operations,Master,Debit Card,Books,High,9147.0,24234.0,16663.0,6,13777,2025-09-19,Yes
10172,Zoya,Malik,1991,165.3,62.8,112850.0,13.4,Islamabad,Male,Marketing,Master,Mobile Wallet,Books,Medium,1815.0,2653.0,17149.0,9,20320,2026-05-25,Yes
10099,Sana,Siddiqui,1973,177.7,71.3,68367.0,24.0,Islamabad,Male,Marketing,Master,Mobile Wallet,Clothing,Medium,11281.0,13531.0,14443.0,8,71193,2024-04-28,No
10293,Zoya,Raza,1969,183.9,79.5,107179.0,26.0,Karachi,Male,Sales,Master,Debit Card,Electronics,Medium,4941.0,15330.0,5511.0,8,48866,2025-10-03,Yes
10216,Hassan,Ahmed,1995,,65.5,107517.0,1.6,Islamabad,Male,HR,School,Cash,Electronics,High,11255.0,8225.0,19026.0,12,27183,2026-08-13,Yes
10062,Maham,Ali,1994,161.0,71.7,56653.0,6.7,Islamabad,Male,Marketing,Master,Bank Transfer,Books,Medium,16829.0,5052.0,11601.0,6,44765,2025-03-13,No
10048,Zoya,Raza,1977,179.2,63.7,59080.0,11.7,Karachi,Female,Sales,Master,,Furniture,Medium,3882.0,1229.0,9840.0,5,88233,2026-01-23,No
10033,Hamza,Hussain,1980,174.0,62.0,139292.0,10.6,Karachi,Male,Finance,School,Mobile Wallet,Furniture,Low,14817.0,8145.0,17708.0,9,18914,2026-02-26,No
10268,Fatima,Siddiqui,1978,171.1,58.4,161803.0,18.9,Karachi,Male,Finance,School,Credit Card,Electronics,High,8181.0,4079.0,22558.0,8,76214,2025-03-29,Yes
10328,Sana,Malik,1997,176.9,74.1,39898.0,3.4,Islamabad,Female,IT,Master,Debit Card,Clothing,Medium,5476.0,9679.0,16559.0,6,55999,2026-04-29,Yes
10201,Hassan,Raza,1973,168.4,58.7,100754.0,19.5,Islamabad,Male,Finance,Master,Debit Card,Clothing,Medium,10627.0,15877.0,10170.0,11,70566,2024-01-22,Yes
10451,Saad,Siddiqui,1996,176.0,61.1,72321.0,0.6,Islamabad,Male,Marketing,Master,Bank Transfer,Books,High,12709.0,5001.0,5667.0,10,25216,2024-06-01,No
10028,Hassan,Raza,1975,163.7,69.2,194272.0,22.5,Faisalabad,Male,Sales,Master,Bank Transfer,Grocery,Medium,3559.0,9914.0,2635.0,6,43119,2026-04-19,Yes
10393,Hamza,Qureshi,1996,179.6,81.5,58306.0,10.4,Karachi,Female,Sales,Master,Cash,Books,High,6520.0,4184.0,7855.0,8,53987,2024-07-29,Yes
10231,Mariam,Ali,1982,172.2,68.6,97873.0,16.6,Rawalpindi,Female,IT,Master,Debit Card,Books,Medium,11399.0,9649.0,16786.0,14,97758,2024-09-19,No
10261,Laiba,Butt,1995,170.7,74.0,25000.0,2.2,Islamabad,Male,IT,Master,Mobile Wallet,Electronics,Medium,3475.0,18976.0,10628.0,9,28565,2026-07-12,Yes
10289,Bilal,Sheikh,2004,175.2,62.9,37776.0,0.0,Islamabad,Male,HR,Bachelor,Mobile Wallet,Clothing,Medium,5845.0,12566.0,13906.0,8,44485,2026-01-30,No
10163,Laiba,Ahmed,1968,165.9,59.5,89020.0,29.4,Karachi,Male,Marketing,Bachelor,Debit Card,Books,Medium,4835.0,6934.0,21049.0,12,99668,2024-04-23,No
10429,Sara,Khan,1974,188.1,68.7,70426.0,21.9,Faisalabad,Female,Marketing,Bachelor,Credit Card,Grocery,Medium,,3756.0,6370.0,6,53813,2026-03-08,No
10139,Fatima,Khan,1996,171.9,73.0,51197.0,3.2,Karachi,Male,HR,Bachelor,Bank Transfer,Electronics,Low,8457.0,20285.0,9859.0,7,18009,2026-06-25,Yes
10063,Sana,Khan,1987,160.5,74.1,121925.0,11.2,Karachi,Female,Operations,School,Credit Card,Grocery,Medium,9338.0,2475.0,18321.0,4,97333,2026-05-30,No
10136,Sara,Khan,1966,154.5,69.6,135958.0,24.2,Karachi,Female,HR,Bachelor,Debit Card,Grocery,High,9003.0,2096.0,14570.0,13,2633,2024-08-26,Yes
10129,Ayesha,Hussain,1995,167.7,67.3,122723.0,7.6,Rawalpindi,Female,HR,Master,Debit Card,Furniture,High,4185.0,9198.0,19826.0,5,15794,2026-04-20,Yes
10482,Mariam,Hussain,1970,165.9,54.4,50647.0,23.5,Faisalabad,Female,IT,Master,Cash,Grocery,Medium,12378.0,11568.0,16177.0,17,71747,2026-01-15,No
10009,Ayesha,Ali,1978,170.8,64.8,,16.1,Islamabad,Female,IT,Bachelor,Mobile Wallet,Clothing,Medium,8768.0,6347.0,6459.0,5,77023,2026-08-12,No
10327,Maham,Siddiqui,1993,162.1,71.8,221993.0,6.4,Islamabad,Male,HR,Bachelor,Bank Transfer,Grocery,High,5765.0,1116.0,20506.0,12,51698,2025-08-04,Yes
10469,Sana,Butt,1986,190.6,78.7,66422.0,11.7,Karachi,Male,IT,Master,Debit Card,Grocery,High,5983.0,9922.0,7868.0,13,41421,2026-08-09,Yes
10065,Omar,Butt,1978,170.7,78.7,45638.0,13.0,Islamabad,Female,Marketing,Master,Bank Transfer,Clothing,High,15113.0,3434.0,11196.0,5,45421,2026-03-29,Yes
10301,Zain,Raza,1969,168.0,69.4,25000.0,23.4,Rawalpindi,Male,Marketing,Bachelor,Mobile Wallet,Books,Medium,13600.0,5576.0,9671.0,7,36259,2025-05-28,No
10015,Bilal,Raza,1998,170.4,76.8,56258.0,0.0,Lahore,Female,HR,Bachelor,Debit Card,Electronics,High,9294.0,3633.0,29977.0,10,21704,2024-06-03,Yes
10157,Fatima,Butt,1996,173.6,70.1,,2.7,Lahore,Female,HR,School,Credit Card,Furniture,High,15895.0,418.0,13887.0,5,43070,2026-04-29,No
10041,Hira,Khan,1991,191.1,98.6,116565.0,6.9,Islamabad,Female,HR,Bachelor,Mobile Wallet,Grocery,Medium,9529.0,4548.0,15747.0,8,54289,2026-08-10,Yes
10380,Sana,Butt,1968,185.9,80.3,144717.0,23.1,Karachi,Male,Operations,PhD,Cash,Books,High,10420.0,4508.0,17197.0,11,17188,2026-06-18,No
10465,Saad,Khan,2005,167.2,57.7,74670.0,0.0,Karachi,Female,Marketing,Bachelor,Cash,Clothing,Low,17614.0,34798.0,12286.0,13,94438,2024-06-24,No
10407,Hussain,Qureshi,1978,158.6,55.0,83075.0,,Karachi,Male,Marketing,Bachelor,Bank Transfer,Clothing,Medium,7447.0,3631.0,8653.0,8,75428,2026-06-09,No
10217,Hamza,Siddiqui,1978,172.9,66.1,67918.0,19.4,Karachi,Male,IT,Bachelor,,Books,High,4804.0,14554.0,8053.0,9,79877,2026-06-26,Yes
10280,Usman,Ahmed,1979,170.6,76.6,67195.0,13.1,Karachi,Female,,Master,Mobile Wallet,Books,Medium,7977.0,552.0,5909.0,5,92783,2026-04-03,Yes
10439,Ahmed,Sheikh,1990,174.1,74.2,68611.0,10.1,Karachi,Male,HR,Bachelor,Mobile Wallet,Electronics,Medium,4656.0,6558.0,11088.0,12,2203,2026-06-09,No
10435,Hassan,Siddiqui,1998,165.5,79.4,107663.0,,Islamabad,Female,Operations,Master,Cash,Clothing,Medium,12136.0,12432.0,6140.0,8,8266,2025-07-24,No
10338,Zain,Khan,1968,173.5,72.8,38577.0,24.7,Rawalpindi,Male,HR,Master,Cash,Clothing,Medium,13535.0,18353.0,5201.0,9,84880,2024-02-26,No
10237,Laiba,Khan,1970,154.6,60.6,850000.0,20.9,Islamabad,Female,,Bachelor,Mobile Wallet,Books,Medium,4730.0,7773.0,10809.0,7,57558,2025-01-28,Yes
10208,Omar,Malik,1984,159.4,58.8,77269.0,12.5,Rawalpindi,Male,Finance,School,Cash,Books,High,18073.0,2924.0,18175.0,7,82274,2024-07-01,No
10213,Ayesha,Malik,1988,176.5,80.7,36215.0,9.3,Karachi,Female,Marketing,Bachelor,Credit Card,Clothing,Medium,8493.0,12762.0,10155.0,10,96538,2025-02-20,No
10296,Ali,Khan,1970,170.2,59.8,52786.0,,Lahore,Female,IT,Bachelor,Debit Card,Electronics,High,2791.0,2349.0,6090.0,8,36818,2026-01-16,Yes
10462,Zoya,Qureshi,2003,181.2,88.8,138064.0,3.1,Islamabad,Female,Operations,School,Credit Card,Books,Medium,16090.0,11171.0,13623.0,14,67108,2024-11-21,Yes
10252,Hassan,Malik,1987,151.3,61.6,95355.0,11.6,Karachi,Male,Sales,School,Debit Card,Clothing,High,4135.0,8546.0,14736.0,9,23391,2025-04-27,No
10494,Hamza,Malik,1974,156.1,,104456.0,19.7,Rawalpindi,Male,Finance,Master,Mobile Wallet,Grocery,Medium,8332.0,4531.0,10527.0,4,98995,2024-10-03,Yes
10463,Sara,Ahmed,1990,159.6,57.9,145293.0,3.9,Lahore,Male,Sales,Bachelor,Bank Transfer,Grocery,High,4331.0,12904.0,5382.0,6,21554,2025-11-02,Yes
10304,Maham,Qureshi,1972,168.7,69.6,47472.0,24.1,Rawalpindi,Female,Marketing,Bachelor,Credit Card,Furniture,High,7442.0,2893.0,3459.0,8,18282,2026-08-04,Yes
10351,Sara,Hussain,1990,182.2,70.5,50943.0,9.9,Lahore,Male,Operations,Master,Bank Transfer,Grocery,Medium,13772.0,10045.0,7478.0,6,52366,2025-01-12,Yes
10270,Maham,Khan,1996,165.6,76.4,89165.0,4.4,Karachi,Female,Finance,Bachelor,Credit Card,Clothing,Medium,9371.0,9198.0,13173.0,11,46003,2026-01-10,Yes
10202,Mariam,Qureshi,1976,161.1,73.3,140103.0,16.0,Karachi,Female,Operations,PhD,Mobile Wallet,Electronics,Medium,10819.0,7063.0,14129.0,7,48437,2026-02-06,No
10162,Zoya,Butt,1988,177.8,67.1,148436.0,14.2,Islamabad,Male,Operations,Master,Mobile Wallet,Grocery,High,3387.0,21229.0,3323.0,8,40252,2025-02-15,Yes
10044,Omar,Khan,1972,166.2,74.9,33399.0,24.9,Lahore,Female,Operations,Master,Credit Card,Electronics,High,10072.0,6559.0,12559.0,11,75034,2024-05-23,Yes
10218,Sana,Raza,1966,186.7,80.2,34252.0,24.8,Islamabad,Female,Finance,Master,Credit Card,Books,Medium,6415.0,2089.0,16727.0,6,77374,2025-07-08,No
10402,Zain,Khan,1989,166.5,87.6,70858.0,11.1,Karachi,Male,Operations,Bachelor,Debit Card,Electronics,Medium,12341.0,2342.0,17151.0,8,3769,2026-03-17,No
10191,Sana,Qureshi,1991,164.1,69.4,39820.0,7.3,Karachi,Female,IT,Master,Credit Card,Furniture,Medium,18219.0,4238.0,16019.0,7,30478,2025-09-13,Yes
10310,Zoya,Qureshi,2003,148.5,65.7,,9.3,Karachi,Male,Operations,Bachelor,Cash,Electronics,High,10196.0,355.0,10317.0,15,94809,2024-09-12,Yes
10260,Sana,Hussain,2003,179.3,87.3,120172.0,3.6,Faisalabad,Male,Operations,Bachelor,Bank Transfer,Books,Medium,5945.0,8311.0,9705.0,7,40577,2026-02-15,No
10106,Hassan,Raza,1973,165.4,57.1,65205.0,16.9,Karachi,Female,IT,Master,Bank Transfer,Clothing,Medium,12193.0,2009.0,14985.0,6,71633,2025-11-15,Yes
10054,Bilal,Butt,1969,162.7,65.3,25937.0,21.6,Lahore,Male,HR,School,Cash,Electronics,Medium,5377.0,9258.0,6224.0,6,97740,2025-11-22,No
10390,Fatima,Ali,1989,169.9,62.5,54640.0,5.7,Faisalabad,Female,Finance,Master,Debit Card,Clothing,Low,11439.0,10019.0,22757.0,5,14313,2025-12-29,Yes
10002,Laiba,Siddiqui,1987,167.4,75.4,30861.0,6.6,Karachi,Male,Marketing,Bachelor,Debit Card,Electronics,Low,8256.0,1424.0,6261.0,12,1237,2025-08-18,Yes
10492,Sara,Raza,1994,181.1,69.7,157511.0,9.6,Rawalpindi,Female,Sales,Bachelor,Mobile Wallet,Books,High,11773.0,5820.0,7986.0,8,96400,2026-06-06,No
10488,Laiba,Raza,2001,157.6,62.0,56941.0,0.0,Rawalpindi,Male,Finance,Master,Cash,Grocery,Low,10928.0,1364.0,2906.0,13,30569,2024-09-30,No
10050,Iqra,Raza,1981,177.4,77.5,33477.0,17.2,Faisalabad,Male,IT,Bachelor,Credit Card,Furniture,Medium,8591.0,3302.0,6143.0,5,30890,2025-04-09,No
10420,Usman,Khan,2002,157.3,66.0,112231.0,3.3,Karachi,Male,IT,PhD,Bank Transfer,Grocery,High,3064.0,6949.0,28472.0,12,69270,2026-02-28,No
10081,Omar,Siddiqui,1970,165.5,64.4,,21.9,Karachi,Male,Operations,Master,Credit Card,Books,High,15921.0,401.0,11101.0,9,68851,2026-08-19,No
10206,Saad,Qureshi,1996,172.0,61.8,25000.0,4.7,Lahore,Male,Operations,Bachelor,Credit Card,Furniture,Medium,8743.0,12976.0,4524.0,3,98909,2024-07-04,Yes
10035,Hussain,Ahmed,1976,163.6,65.6,43511.0,17.2,Karachi,Male,IT,Master,Debit Card,Grocery,Medium,7863.0,6689.0,7541.0,11,47343,2026-07-24,Yes
10431,Maham,Raza,2002,187.9,75.6,45455.0,1.7,Islamabad,Male,Marketing,Bachelor,Bank Transfer,Clothing,High,9769.0,9905.0,14574.0,8,98506,2025-07-31,Yes
10264,Hassan,Ali,1976,180.0,66.4,25000.0,20.3,Rawalpindi,Male,Finance,School,Debit Card,Grocery,Medium,12684.0,4656.0,8925.0,6,96343,2024-08-06,Yes
10428,Fatima,Hussain,1974,160.8,58.7,,19.3,Karachi,Male,Sales,Master,Cash,Books,Medium,,4974.0,9385.0,10,55453,2025-11-01,Yes
10367,Ali,Butt,2002,181.1,70.9,26918.0,5.1,Islamabad,Female,Operations,School,Mobile Wallet,Furniture,High,4536.0,3788.0,5475.0,9,80224,2026-01-01,Yes
10092,Saad,Malik,1987,145.8,58.1,147585.0,4.2,Karachi,Male,IT,School,Debit Card,Electronics,Medium,2648.0,8848.0,26751.0,5,96560,2024-05-10,No
10340,Hira,Siddiqui,2002,168.2,62.8,54857.0,1.4,Karachi,Male,Sales,Bachelor,Cash,Books,Medium,14112.0,5682.0,27535.0,6,57327,2025-08-26,No
10479,Hamza,Qureshi,1990,167.1,,66026.0,11.3,Lahore,Male,HR,Bachelor,Debit Card,Grocery,High,4592.0,5460.0,9949.0,8,72496,2024-03-16,No
10053,Ahmed,Raza,1972,165.7,67.0,127951.0,21.3,Lahore,Female,Sales,Bachelor,Debit Card,Furniture,Low,7776.0,7797.0,3814.0,6,82419,2025-11-07,Yes
10346,Fatima,Raza,1986,162.7,63.2,67619.0,13.1,Rawalpindi,Female,IT,Bachelor,Mobile Wallet,Grocery,High,13748.0,13443.0,11170.0,6,73766,2026-07-21,No
10265,Zoya,Khan,1980,158.5,64.9,73942.0,20.0,Faisalabad,Female,Finance,Bachelor,Credit Card,Grocery,Low,9938.0,16019.0,6667.0,10,89929,2025-10-19,No
10242,Bilal,Qureshi,1980,180.9,70.2,87279.0,12.4,Faisalabad,Male,HR,Bachelor,Credit Card,Electronics,Medium,5358.0,6117.0,9933.0,6,84753,2024-12-12,Yes
10014,Fatima,Butt,1999,179.4,78.0,33477.0,3.3,Karachi,Female,Sales,Master,Cash,Grocery,Medium,10121.0,16115.0,9061.0,9,51303,2024-07-12,Yes
10316,Hamza,Sheikh,1999,163.5,58.9,25000.0,5.1,Karachi,Male,HR,Bachelor,Credit Card,Books,High,8752.0,3744.0,17943.0,3,20081,2025-08-29,No
10089,Usman,Khan,2000,178.4,78.7,36078.0,5.4,Karachi,Female,HR,School,Bank Transfer,Furniture,Low,710.0,8208.0,3899.0,5,35450,2026-04-10,No
10388,Laiba,Ali,1980,170.0,60.3,25000.0,17.9,Lahore,Male,IT,Bachelor,Cash,Grocery,High,11196.0,1237.0,6971.0,4,18758,2025-09-18,No
10274,Mariam,Siddiqui,1998,168.5,64.5,130015.0,6.6,Lahore,Male,Sales,Bachelor,Bank Transfer,Electronics,Medium,15713.0,8402.0,18604.0,7,16164,2024-11-05,Yes
